customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5142-C922,Male,1,Yes,No,26,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.52132787710867,2841.8707692468715,No
8079-D755,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),32.55345750357043,2179.8915424405363,No
5465-D205,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),58.177856182128316,1566.1099386619717,No
2693-C756,Female,1,No,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.1726056543125,4408.738379836303,Yes
9311-C886,Female,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),64.72241357179428,3170.5409799991608,No
6177-C445,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.90996438628249,2137.7148522806287,No
9932-B216,Male,0,No,No,30,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,97.80379100902401,2945.764356914355,No
6949-C226,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,87.33530513943236,955.9543039448118,Yes
8560-D740,Female,1,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,112.84082397345296,6094.1472168167675,No
2081-B612,Male,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.72121902310518,161.82650243122026,No
8805-B659,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.50460252272329,2511.135855592223,No
4672-D336,Female,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,53.400024441532466,2843.036790188897,No
4343-A803,Male,0,No,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.580377708256172,511.8922164317582,Yes
1580-B960,Male,0,No,Yes,0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),23.77444934794849,0.0,Yes
9130-D253,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),94.7633537755299,4456.063942469038,No
2679-C185,Female,0,No,No,42,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,46.87828705119568,1959.7314665007912,Yes
3744-A319,Female,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,67.20656757829792,1279.0381619735729,No
6188-C193,Male,0,Yes,No,17,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),116.63650250059966,1977.7918673631566,No
7617-D440,Male,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),20.024584986236675,1376.930845703739,No
8421-B456,Female,1,No,No,48,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.27428533507477,3371.544284779025,No
6881-B857,Female,1,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,70.33140559644622,1117.952966764945,No
3849-D322,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.60422604409112,6151.7726758977715,No
7905-C541,Female,0,Yes,No,21,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.10023014659129,2145.8428763766833,No
5611-D891,Female,1,Yes,No,9,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,24.96357852544402,201.7766537292868,No
9527-C357,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.03937614514017,760.370809008941,No
7303-C951,Male,1,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.657860995052793,238.6837416953979,Yes
2687-D789,Female,1,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,38.031865505969115,112.27689404935086,Yes
3427-A790,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.58934318358915,1625.7563024150431,No
6732-D934,Female,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,27.283662070738714,115.77833992270118,Yes
6536-D941,Male,1,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,71.23590975691813,1761.1250937236882,No
2066-D384,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,116.23865739262703,6735.695132835359,No
5107-C401,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),99.03434509768225,6036.618338000403,No
9945-C826,Male,1,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,38.68902374466455,157.8788785121302,No
9967-A701,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,96.94126490256593,2425.8140345400434,No
1417-C716,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,116.96557719081548,580.7775040445366,Yes
4974-D925,Male,0,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.19072570855805,2350.8282489090384,No
8668-B592,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.35201450533185,3395.5561354812503,No
1412-D519,Male,1,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.31823910802608,262.78245085844793,No
1728-A860,Female,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.41304348634355,841.2566858649736,Yes
9867-B968,Male,0,Yes,Yes,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,97.28828612684833,3675.512715809664,No
3504-D291,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,48.082248110012074,1300.6736462928313,Yes
3786-A198,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,40.78036155323301,1686.1183499878155,No
5079-D195,Female,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.79667833667678,5230.12810405893,No
7806-B835,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.537209483626,,No
4440-C624,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.331598910336634,432.9940415187952,Yes
3914-A897,Male,1,No,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),117.45262834623774,6591.931208950205,No
9787-D828,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),37.5310292392317,379.16827253989936,No
2365-A798,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.366565632121365,699.2810771645346,Yes
8186-A711,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.56938942039972,708.5140193090788,No
1395-A332,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.83173917430033,55.81726503386038,Yes
9082-D364,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,45.66158945907644,939.2400129099493,No
3502-D817,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.03439227476062,4724.7536881781625,No
3782-D663,Female,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),108.80882040290417,6522.502188479024,No
5946-B466,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),25.269541176897068,120.64170631010634,No
9335-A168,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.11293370023742,4885.924496321071,No
8266-D124,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,60.071471878642825,311.4429593325722,Yes
6588-D664,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,117.67110851536604,7638.310204808681,No
2167-A138,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,37.05419930780624,1285.9383519937328,No
3156-A141,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.386273981439366,775.7915327076,No
6305-C497,Female,1,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,21.612576082522267,853.7248003968855,No
5729-A262,Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,110.13106446585329,4413.725781497328,No
6334-A334,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.80327717349397,478.323612504334,Yes
9010-B850,Female,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.32757942934067,1621.755375343645,No
7731-A173,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,23.14741685322585,1659.8696339673581,Yes
1953-D352,Male,1,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,28.199461218410164,293.05529160161177,Yes
2542-B752,Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.67257603651551,106.43926058532527,Yes
2191-B492,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.471947808328,2134.539065585141,Yes
7938-B293,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,38.25045476897529,2563.7821473385798,No
2540-A264,Male,0,No,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),73.50650001903902,3842.4237282017953,No
6541-C747,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,115.54562373671352,2322.198216707652,No
2365-D756,Female,0,Yes,Yes,24,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.671811567040717,689.3444928630888,No
9702-C316,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),115.75573329634395,8341.64511977875,No
2324-D903,Female,0,Yes,Yes,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.14637106297799,6823.8997615166945,No
4141-D514,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,32.74522165623763,114.93708120425842,Yes
2810-A975,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,100.12531708593876,6497.92164600828,Yes
6301-C190,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.02411553212279,4460.550297592781,Yes
9905-B630,Female,1,No,Yes,7,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.92920570941756,526.2498406874552,Yes
5268-A853,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.07319020619133,2490.672114118312,No
4709-B759,Male,0,No,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,32.445350403705646,25.66912469829836,No
7619-D928,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,90.77308764700632,2463.9344304692236,No
4072-C447,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.66340593679627,844.9605584643667,No
1504-C607,Female,0,No,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.86064328780619,2121.8525211275696,No
8576-D216,Male,0,Yes,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.632396664094,1731.0740050676072,No
1133-B655,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.47451849984837,3556.234321372805,Yes
7316-A914,Female,1,No,No,31,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.27333692045139,1317.8385000272299,No
5175-B312,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),33.09246972884391,1025.494280971546,No
6348-D326,Female,0,No,No,70,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,54.658057043090416,3821.094234430977,No
7190-A404,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.36574387338793,1222.631473520786,No
6645-C514,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.0774764920802,2031.4493987516225,Yes
4584-A665,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.075960950544626,1307.4520098641851,Yes
9053-C755,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,92.27784041997505,3057.3643646462597,No
9662-A111,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),64.75125927434026,590.908092643128,Yes
2353-D883,Male,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.996393655997316,1614.1743925182375,No
6063-B507,Female,1,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,83.85072854551115,5372.786279883957,No
1667-A107,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,108.23630954265293,7132.224160033095,Yes
7819-B747,Female,0,No,No,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,70.34105759743755,2938.323692281168,No
3745-D277,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.80672182981934,3558.7292857416874,Yes
1539-D968,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),96.52335672530823,1164.2861165653048,No
5835-D601,Male,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),65.22210213134252,189.4948401261096,No
8102-A300,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.35482207977164,956.2791298725065,Yes
7132-D560,Male,1,No,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.68721618661766,7218.873576068487,No
3779-D657,Male,0,No,Yes,33,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.53323689197202,3345.665148124691,No
8714-A489,Female,1,Yes,Yes,40,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),104.62872083147519,4170.816251284899,No
6713-C355,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,101.24115097847358,1721.5473435545296,Yes
5804-C549,Female,1,Yes,Yes,32,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,31.627762206008256,1006.9196213029198,Yes
1009-D897,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.92861463278315,1442.0704319034694,Yes
8409-C976,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),37.49946517232608,1894.939610651036,No
6124-C900,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),33.84673738134211,547.5666368480612,No
3193-D338,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),96.7906487439129,4834.379738629525,No
8449-C316,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),66.62475887488029,122.58339987822542,No
4925-C894,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.365449329665175,1473.3351620951623,No
5784-A709,Male,1,Yes,No,55,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,59.061800505045994,3232.416951693088,No
8266-C484,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),118.0766375661382,4011.6964458312827,No
1404-D922,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.595128348786375,2654.105534470233,No
3000-A962,Female,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),58.16492629015888,3374.292471066052,No
6989-C536,Female,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.99830469786589,4528.50127436593,No
8190-A664,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),38.30863859230098,454.0269854191336,No
5809-B182,Female,1,Yes,Yes,61,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.5098736842528,7053.896002985996,Yes
